NodeId,Timestamp,Temperatura,Humedad,Luz,Voltaje,DesviacionTemp,Anomalia,LecturasInvalidas
48,2004-03-24 15:00:00,29.9,48.05,1449.9,2.322,-11.42,1,0
48,2004-03-24 16:00:00,30.53,48.17,1504.1,2.326,-10,1,0
48,2004-03-24 17:00:00,31.51,48.68,1290.9,2.32,-10.16,1,0
48,2004-03-24 18:00:00,32.36,47.13,27.8,2.323,-11.77,0,0
48,2004-03-24 19:00:00,33.39,47.93,5.2,2.32,-15.34,0,0
48,2004-03-24 20:00:00,35.6,48.43,5.1,2.319,0,0,0
48,2004-03-24 21:00:00,39.44,48.69,5.1,2.311,5.2,0,0
48,2004-03-24 22:00:00,43.01,48.81,5.1,2.308,11.63,1,0
48,2004-03-24 23:00:00,47.71,49.06,15.9,2.301,13.42,1,0
48,2004-03-25 00:00:00,53.75,49.27,0.5,2.297,15.66,1,0
48,2004-03-25 01:00:00,58.94,49.4,0.5,2.293,14.85,1,24
48,2004-03-25 02:00:00,,,,,,0,12
48,2004-03-25 03:00:00,,,,,,0,18
48,2004-03-25 04:00:00,,,,,,0,12
48,2004-03-25 05:00:00,,,,,,0,18
48,2004-03-25 06:00:00,,,,,,0,16
48,2004-03-25 07:00:00,,,,,,0,9
48,2004-03-25 08:00:00,,,,,,0,8
48,2004-03-25 09:00:00,,,,,,0,10
48,2004-03-25 10:00:00,,,,,,0,11
48,2004-03-25 11:00:00,,,,,,0,6
48,2004-03-25 12:00:00,,,,,,0,5
48,2004-03-25 13:00:00,,,,,,0,8
48,2004-03-25 14:00:00,,,,,,0,6
48,2004-03-25 15:00:00,,,,,,0,6
48,2004-03-25 16:00:00,,,,,,0,4
48,2004-03-25 17:00:00,,,,,,0,3
48,2004-03-25 18:00:00,,,,,,0,1
48,2004-03-25 19:00:00,,,,,,0,2
48,2004-03-25 20:00:00,,,,,,0,7
48,2004-03-25 21:00:00,,,,,,0,4
48,2004-03-25 22:00:00,,,,,,0,8
48,2004-03-25 23:00:00,,,,,,0,7
48,2004-03-26 00:00:00,,,,,,0,5
48,2004-03-26 01:00:00,,,,,,0,1
48,2004-03-26 02:00:00,,,,,,0,3
48,2004-03-26 06:00:00,,,,,,0,1
48,2004-03-26 07:00:00,,,,,,0,1
48,2004-03-26 10:00:00,,,,,,0,1
48,2004-03-26 11:00:00,,,,,,0,2
48,2004-03-26 13:00:00,,,,,,0,2
48,2004-03-26 14:00:00,,,,,,0,1
48,2004-03-26 15:00:00,,,,,,0,5
48,2004-03-26 16:00:00,,,,,,0,8
48,2004-03-26 17:00:00,,,,,,0,6
48,2004-03-26 18:00:00,,,,,,0,5
48,2004-03-26 19:00:00,,,,,,0,5
48,2004-03-26 20:00:00,,,,,,0,3
48,2004-03-26 21:00:00,,,,,,0,6
48,2004-03-26 22:00:00,,,,,,0,9
48,2004-03-26 23:00:00,,,,,,0,2
48,2004-03-27 00:00:00,,,,,,0,8
48,2004-03-27 01:00:00,,,,,,0,5
48,2004-03-27 02:00:00,,,,,,0,2
48,2004-03-27 03:00:00,,,,,,0,3
48,2004-03-27 04:00:00,,,,,,0,3
48,2004-03-27 05:00:00,,,,,,0,7
48,2004-03-27 07:00:00,,,,,,0,2
48,2004-03-27 08:00:00,,,,,,0,7
48,2004-03-27 09:00:00,,,,,,0,6
48,2004-03-27 10:00:00,,,,,,0,6
48,2004-03-27 11:00:00,,,,,,0,5
48,2004-03-27 12:00:00,,,,,,0,4
48,2004-03-27 13:00:00,,,,,,0,4
48,2004-03-27 14:00:00,,,,,,0,9
48,2004-03-27 15:00:00,,,,,,0,6
48,2004-03-27 16:00:00,,,,,,0,5
48,2004-03-27 17:00:00,,,,,,0,3
48,2004-03-27 18:00:00,,,,,,0,10
48,2004-03-27 19:00:00,,,,,,0,7
48,2004-03-27 20:00:00,,,,,,0,3
48,2004-03-27 21:00:00,,,,,,0,13
48,2004-03-27 22:00:00,,,,,,0,7
48,2004-03-27 23:00:00,,,,,,0,14
48,2004-03-28 00:00:00,,,,,,0,10
48,2004-03-28 01:00:00,,,,,,0,8
48,2004-03-28 02:00:00,,,,,,0,6
48,2004-03-28 03:00:00,,,,,,0,5
48,2004-03-28 04:00:00,,,,,,0,4
48,2004-03-28 05:00:00,,,,,,0,2
48,2004-03-28 06:00:00,,,,,,0,10
48,2004-03-28 07:00:00,,,,,,0,6
48,2004-03-28 08:00:00,,,,,,0,18
48,2004-03-28 09:00:00,,,,,,0,8
48,2004-03-28 10:00:00,,,,,,0,7
48,2004-03-28 11:00:00,,,,,,0,15
48,2004-03-28 12:00:00,,,,,,0,12
48,2004-03-28 13:00:00,,,,,,0,5
48,2004-03-28 14:00:00,,,,,,0,5
48,2004-03-28 15:00:00,,,,,,0,11
48,2004-03-28 16:00:00,,,,,,0,12
48,2004-03-28 17:00:00,,,,,,0,17
48,2004-03-28 18:00:00,,,,,,0,12
48,2004-03-28 19:00:00,,,,,,0,8
48,2004-03-28 20:00:00,,,,,,0,93
48,2004-03-28 21:00:00,,,,,,0,111
48,2004-03-28 22:00:00,,,,,,0,110
48,2004-03-28 23:00:00,,,,,,0,113
48,2004-03-29 00:00:00,,,,,,0,115
48,2004-03-29 01:00:00,,,,,,0,110
48,2004-03-29 02:00:00,,,,,,0,106
48,2004-03-29 03:00:00,,,,,,0,110
48,2004-03-29 04:00:00,,,,,,0,110
48,2004-03-29 05:00:00,,,,,,0,72
48,2004-03-29 06:00:00,,,,,,0,13
48,2004-03-29 07:00:00,,,,,,0,10
48,2004-03-29 08:00:00,,,,,,0,9
48,2004-03-29 09:00:00,,,,,,0,1
48,2004-03-29 13:00:00,,,,,,0,2
48,2004-03-29 19:00:00,,,,,,0,1
48,2004-03-29 20:00:00,,,,,,0,1
48,2004-03-29 21:00:00,,,,,,0,1
48,2004-03-30 00:00:00,,,,,,0,1
48,2004-03-30 02:00:00,,,,,,0,1
48,2004-03-30 03:00:00,,,,,,0,1
48,2004-03-30 06:00:00,,,,,,0,2
48,2004-03-30 07:00:00,,,,,,0,5
48,2004-03-30 08:00:00,,,,,,0,2
48,2004-03-30 09:00:00,,,,,,0,4
48,2004-03-30 10:00:00,,,,,,0,4
48,2004-03-30 11:00:00,,,,,,0,5
48,2004-03-30 12:00:00,,,,,,0,2
48,2004-03-30 16:00:00,,,,,,0,4
48,2004-03-30 18:00:00,,,,,,0,7
48,2004-03-30 19:00:00,,,,,,0,8
48,2004-03-30 20:00:00,,,,,,0,4
48,2004-03-30 21:00:00,,,,,,0,7
48,2004-03-30 22:00:00,,,,,,0,1
48,2004-03-31 00:00:00,,,,,,0,14
48,2004-03-31 01:00:00,,,,,,0,12
48,2004-03-31 02:00:00,,,,,,0,20
48,2004-03-31 03:00:00,,,,,,0,10
48,2004-03-31 04:00:00,,,,,,0,6
48,2004-03-31 05:00:00,,,,,,0,6
48,2004-03-31 06:00:00,,,,,,0,2
48,2004-03-31 07:00:00,,,,,,0,4
48,2004-03-31 08:00:00,,,,,,0,2
48,2004-03-31 09:00:00,,,,,,0,2
48,2004-03-31 10:00:00,,,,,,0,6
48,2004-03-31 12:00:00,,,,,,0,1
48,2004-03-31 14:00:00,,,,,,0,1
48,2004-03-31 15:00:00,,,,,,0,2
48,2004-03-31 16:00:00,,,,,,0,9
48,2004-03-31 17:00:00,,,,,,0,1
48,2004-03-31 18:00:00,,,,,,0,2
48,2004-03-31 19:00:00,,,,,,0,5
48,2004-03-31 20:00:00,,,,,,0,2
48,2004-03-31 21:00:00,,,,,,0,13
48,2004-03-31 22:00:00,,,,,,0,13
48,2004-03-31 23:00:00,,,,,,0,19
48,2004-04-01 00:00:00,,,,,,0,22
48,2004-04-01 01:00:00,,,,,,0,11
48,2004-04-01 02:00:00,,,,,,0,22
48,2004-04-01 03:00:00,,,,,,0,31
48,2004-04-01 04:00:00,,,,,,0,16
48,2004-04-01 05:00:00,,,,,,0,4
48,2004-04-01 06:00:00,,,,,,0,5
48,2004-04-01 07:00:00,,,,,,0,25
48,2004-04-01 08:00:00,,,,,,0,25
48,2004-04-01 09:00:00,,,,,,0,26
48,2004-04-01 10:00:00,,,,,,0,13
48,2004-04-01 11:00:00,,,,,,0,10
48,2004-04-01 12:00:00,,,,,,0,25
48,2004-04-01 13:00:00,,,,,,0,24
48,2004-04-01 14:00:00,,,,,,0,17
48,2004-04-01 15:00:00,,,,,,0,28
48,2004-04-01 16:00:00,,,,,,0,30
48,2004-04-01 17:00:00,,,,,,0,24
48,2004-04-01 18:00:00,,,,,,0,18
48,2004-04-01 19:00:00,,,,,,0,23
48,2004-04-01 20:00:00,,,,,,0,18
48,2004-04-01 21:00:00,,,,,,0,22
48,2004-04-01 22:00:00,,,,,,0,21
48,2004-04-01 23:00:00,,,,,,0,5
49,2004-02-28 01:00:00,17.41,40.14,121.4,2.662,-1.07,0,0
49,2004-02-28 02:00:00,16.88,40.92,114.1,2.651,-1.22,0,0
49,2004-02-28 03:00:00,16.51,41.49,114.1,2.651,-1.2,0,0
49,2004-02-28 04:00:00,16.26,41.72,114.1,2.649,-1.05,0,0
49,2004-02-28 05:00:00,16.03,41.95,114.1,2.651,-0.94,0,0
49,2004-02-28 06:00:00,15.69,42.59,130.2,2.64,-1.04,0,0
49,2004-02-28 07:00:00,15.67,42.63,181.2,2.637,-1.74,0,0
49,2004-02-28 08:00:00,16.68,40.96,393.8,2.648,-2.6,0,0
49,2004-02-28 10:00:00,20.63,36.35,808.5,2.686,-2.26,0,0
49,2004-02-28 11:00:00,21.6,35.25,865.1,2.698,-1.77,0,0
49,2004-02-28 12:00:00,22.31,34.91,907.8,2.702,-1.38,0,0
49,2004-02-28 13:00:00,23.45,33.84,1066.9,2.713,-0.96,0,0
49,2004-02-28 14:00:00,24.41,32.25,1331.2,2.724,0.21,0,0
49,2004-02-28 15:00:00,24.45,32.27,1171.6,2.726,0.71,0,0
49,2004-02-28 16:00:00,23.13,34.11,656.1,2.715,0.22,0,0
49,2004-02-28 17:00:00,21.94,36.28,245.8,2.703,0.08,0,0
49,2004-02-28 18:00:00,20.45,38.67,1.6,2.689,-0.52,0,0
49,2004-02-28 19:00:00,19.55,39.88,0.5,2.678,-0.9,0,0
49,2004-02-28 20:00:00,18.85,40.88,0.5,2.672,-1.27,0,0
49,2004-02-28 21:00:00,18.29,41.78,0.5,2.662,-1.45,0,0
49,2004-02-28 22:00:00,17.82,42.4,0.5,2.654,-1.47,0,0
49,2004-02-28 23:00:00,17.45,42.84,0.5,2.651,-1.26,0,0
49,2004-02-29 00:00:00,17.06,43.33,0.5,2.649,-1.27,0,0
49,2004-02-29 01:00:00,16.73,43.75,0.5,2.645,-0.98,0,0
49,2004-02-29 02:00:00,16.45,44.13,0.5,2.643,-0.87,0,0
49,2004-02-29 03:00:00,16.15,44.63,0.5,2.637,-0.88,0,0
49,2004-02-29 04:00:00,15.92,45.15,0.5,2.633,-0.89,0,0
49,2004-02-29 05:00:00,15.67,45.81,0.5,2.629,-0.9,0,0
49,2004-02-29 06:00:00,15.41,46.5,7,2.627,-0.88,0,0
49,2004-02-29 07:00:00,15.31,46.69,90.5,2.624,-0.96,0,0
49,2004-02-29 08:00:00,15.99,46.13,354.3,2.628,-2.49,0,0
49,2004-02-29 09:00:00,17.4,44.2,487.3,2.64,-2.61,0,0
49,2004-02-29 10:00:00,18.12,43.42,667.4,2.647,-2.27,0,0
49,2004-02-29 11:00:00,18.78,42.44,691.5,2.651,-2.18,0,0
49,2004-02-29 12:00:00,19.28,41.99,688.2,2.653,-1.8,0,0
49,2004-02-29 13:00:00,19.72,41.84,803.7,2.658,-1.52,0,0
49,2004-02-29 14:00:00,20.24,41.5,781.8,2.668,-1.02,0,0
49,2004-02-29 15:00:00,19.54,43.27,316.2,2.657,-1.16,0,0
49,2004-02-29 16:00:00,18.83,44.64,160.5,2.652,-1.17,0,0
49,2004-02-29 17:00:00,18.36,45.38,86.5,2.651,-1.29,0,0
49,2004-02-29 18:00:00,18.01,45.77,43.7,2.648,-1.2,0,0
49,2004-02-29 19:00:00,17.72,46.05,43.2,2.643,-1.25,0,0
49,2004-02-29 20:00:00,17.41,46.13,41.8,2.64,-1.32,0,0
49,2004-02-29 21:00:00,17.23,46.29,18.6,2.637,-1.32,0,0
49,2004-02-29 22:00:00,16.84,46.99,1.4,2.63,-1.59,0,0
49,2004-02-29 23:00:00,16.52,47.52,0.5,2.629,-1.58,0,0
49,2004-03-01 00:00:00,16.37,47.86,0.5,2.626,-1.53,0,0
49,2004-03-01 01:00:00,16.22,48.37,0.5,2.625,-1.32,0,0
49,2004-03-01 02:00:00,15.99,48.95,0.5,2.621,-1.33,0,0
49,2004-03-01 03:00:00,15.87,49.24,0.5,2.618,-1.33,0,0
49,2004-03-01 04:00:00,15.71,49.66,0.5,2.615,-1.19,0,0
49,2004-03-01 05:00:00,15.49,50.4,0.5,2.612,-1.14,0,0
49,2004-03-01 06:00:00,15.38,51.16,4.4,2.609,-1.02,0,0
49,2004-03-01 07:00:00,18.08,45.97,72.7,2.634,-2.48,0,0
49,2004-03-01 08:00:00,18.24,47.19,161.1,2.634,-3.25,0,0
49,2004-03-01 09:00:00,22.19,38.51,226.6,2.675,-0.29,0,0
49,2004-03-01 10:00:00,23.76,36.2,274.5,2.693,0.47,0,0
49,2004-03-01 11:00:00,23.54,37.59,422.6,2.693,-0.45,0,0
49,2004-03-01 12:00:00,24.75,36.29,561.7,2.706,-0.11,0,0
49,2004-03-01 13:00:00,22.93,41.19,652,2.689,-2.14,0,0
49,2004-03-01 14:00:00,19.26,49.94,353.2,2.651,-5.57,0,0
49,2004-03-01 15:00:00,19.8,47.9,252.8,2.653,-4.89,0,0
49,2004-03-01 16:00:00,19.96,46.15,231.7,2.655,-4.66,0,0
49,2004-03-01 17:00:00,20.97,43.52,198.3,2.667,-3.74,0,0
49,2004-03-01 18:00:00,20.76,42.2,44.7,2.663,-1.21,0,0
49,2004-03-01 19:00:00,20.36,40.62,42.5,2.655,-0.68,0,0
49,2004-03-01 20:00:00,19.16,42.47,42,2.648,-1.28,0,0
49,2004-03-01 21:00:00,18.53,43.5,41.3,2.642,-1.57,0,0
49,2004-03-01 22:00:00,17.63,44.58,39.6,2.631,-1.8,0,0
49,2004-03-01 23:00:00,17.12,45.67,39.4,2.626,-1.99,0,0
49,2004-03-02 00:00:00,16.59,46,37.9,2.619,-1.97,0,6
49,2004-03-02 01:00:00,,,,,,0,78
49,2004-03-02 02:00:00,,,,,,0,79
49,2004-03-02 03:00:00,,,,,,0,78
49,2004-03-02 04:00:00,,,,,,0,79
49,2004-03-02 05:00:00,,,,,,0,79
49,2004-03-02 06:00:00,14.8,48.93,11.9,2.594,-1.66,0,20
49,2004-03-02 07:00:00,21.88,34.04,154.5,2.659,-0.21,0,0
49,2004-03-02 08:00:00,24.57,30.15,418.3,2.689,-0.39,0,0
49,2004-03-02 09:00:00,25.48,29.13,621.5,2.701,0.25,0,0
49,2004-03-02 10:00:00,20.87,35.85,709.6,2.653,-3.11,0,0
49,2004-03-02 11:00:00,21.32,32.23,707.6,2.654,-1.84,0,0
49,2004-03-02 12:00:00,22.1,30.03,718.3,2.664,-1.6,0,0
49,2004-03-02 13:00:00,22.54,28.11,945.9,2.671,-1.31,0,0
49,2004-03-02 14:00:00,22.15,29.59,1481.8,2.664,-1.42,0,0
49,2004-03-02 15:00:00,23.12,28.48,1841.6,2.675,-0.42,0,0
49,2004-03-02 16:00:00,23.45,27.73,1697.7,2.678,0.22,0,0
49,2004-03-02 17:00:00,22.97,27.74,1171.9,2.673,0.51,0,0
49,2004-03-02 18:00:00,22.35,27.73,343.9,2.667,0.06,0,0
49,2004-03-02 19:00:00,21.68,26.94,136.2,2.659,-0.12,0,0
49,2004-03-02 20:00:00,21.03,27.39,135.4,2.653,-0.29,0,0
49,2004-03-02 21:00:00,20.4,27.85,129,2.648,-0.4,0,0
49,2004-03-02 22:00:00,19.81,28.53,128.8,2.645,-0.53,0,0
49,2004-03-02 23:00:00,19.34,28.75,128.8,2.637,-0.62,0,0
49,2004-03-03 00:00:00,19.1,28.71,128.8,2.632,-0.6,0,0
49,2004-03-03 01:00:00,18.89,28.64,123,2.629,-0.5,0,27
49,2004-03-03 02:00:00,,,,,,0,44
49,2004-03-03 03:00:00,,,,,,0,59
49,2004-03-03 04:00:00,,,,,,0,50
49,2004-03-03 05:00:00,,,,,,0,44
49,2004-03-03 06:00:00,16.98,31.9,14.2,2.605,-0.79,0,9
49,2004-03-03 07:00:00,25.12,22.11,176.5,2.684,1.15,0,0
49,2004-03-03 08:00:00,27.59,20.49,380.4,2.712,0.68,0,0
49,2004-03-03 09:00:00,20.18,30.86,526.9,2.641,-4.4,0,0
49,2004-03-03 10:00:00,19.74,32.75,712.6,2.635,-5.56,0,0
49,2004-03-03 11:00:00,18.91,34.75,522.7,2.626,-4.61,0,0
49,2004-03-03 12:00:00,19.16,35.45,569.7,2.627,-3.65,0,0
49,2004-03-03 13:00:00,19.09,38.06,466.6,2.626,-4.64,0,0
49,2004-03-03 14:00:00,19.11,39.49,273.8,2.626,-4.58,0,0
49,2004-03-03 15:00:00,19.91,38.31,491.2,2.629,-3.93,0,0
49,2004-03-03 16:00:00,22.12,35.44,1417.6,2.649,-1.34,0,0
49,2004-03-03 17:00:00,21.82,36.35,541.4,2.648,-1.68,0,0
49,2004-03-03 18:00:00,22.42,35.69,50.1,2.651,-0.39,0,0
49,2004-03-03 19:00:00,21.66,35.89,45,2.647,-0.52,0,0
49,2004-03-03 20:00:00,20.83,36.86,43.9,2.64,-1,0,0
49,2004-03-03 21:00:00,20.03,38.08,43.2,2.631,-1.38,0,0
49,2004-03-03 22:00:00,19.4,38.9,41.4,2.625,-1.65,0,0
49,2004-03-03 23:00:00,18.66,40.43,1,2.616,-1.74,0,0
49,2004-03-04 00:00:00,17.86,42.16,0.5,2.606,-1.87,0,7
49,2004-03-04 01:00:00,,,,,,0,61
49,2004-03-04 02:00:00,,,,,,0,68
49,2004-03-04 03:00:00,16.54,43.35,0.5,2.594,-1.74,0,66
49,2004-03-04 04:00:00,,,,,,0,74
49,2004-03-04 05:00:00,,,,,,0,49
49,2004-03-04 06:00:00,15.71,44.17,18.8,2.579,-1.72,0,16
49,2004-03-04 07:00:00,23.32,29.94,200,2.65,0.28,0,0
49,2004-03-04 08:00:00,26.14,25.81,432.2,2.681,1.15,0,0
49,2004-03-04 09:00:00,21.53,34.12,643.7,2.636,-3.1,0,0
49,2004-03-04 10:00:00,19.73,36.58,698.8,2.62,-4.43,0,0
49,2004-03-04 11:00:00,19.54,37.61,730.2,2.618,-5.01,0,0
49,2004-03-04 12:00:00,19.64,38.52,753.8,2.617,-5.17,0,0
49,2004-03-04 13:00:00,20.63,38.48,943,2.626,-3.7,0,0
49,2004-03-04 14:00:00,22.42,37.03,1453.4,2.641,-1.32,0,0
49,2004-03-04 15:00:00,23.14,36.3,1782.4,2.649,-0.12,0,0
49,2004-03-04 16:00:00,22.7,36.7,1472.8,2.644,0.1,0,0
49,2004-03-04 17:00:00,20.92,39.79,587.2,2.628,-0.7,0,0
49,2004-03-04 18:00:00,21.81,37.03,49.1,2.636,0.03,0,0
49,2004-03-04 19:00:00,20.55,39.18,44.9,2.626,-0.81,0,0
49,2004-03-04 20:00:00,20,39.99,47.7,2.617,-1.03,0,0
49,2004-03-04 21:00:00,19.76,40.23,47.8,2.615,-1.07,0,0
49,2004-03-04 22:00:00,19.55,40.32,47.1,2.61,-0.95,0,0
49,2004-03-04 23:00:00,19.28,40.59,46.9,2.606,-0.94,0,0
49,2004-03-05 00:00:00,19,40.92,46.9,2.604,-0.94,0,0
49,2004-03-05 01:00:00,18.7,41.18,46.8,2.602,-0.89,0,0
49,2004-03-05 02:00:00,18.39,41.3,46.3,2.598,-0.94,0,0
49,2004-03-05 03:00:00,17.95,41.38,44.9,2.592,-0.92,0,0
49,2004-03-05 04:00:00,17.6,41.58,44.3,2.59,-0.93,0,0
49,2004-03-05 05:00:00,17.54,41.59,45.1,2.586,-0.88,0,0
49,2004-03-05 06:00:00,17.59,41.69,62.9,2.584,-0.8,0,0
49,2004-03-05 07:00:00,26,28.11,255.4,2.667,1.85,0,0
49,2004-03-05 08:00:00,23.04,33.89,543.5,2.641,-1.74,0,0
49,2004-03-05 09:00:00,18.98,41.63,733.9,2.602,-4.41,0,0
49,2004-03-05 10:00:00,19.22,43.04,775.2,2.604,-3.83,0,0
49,2004-03-05 11:00:00,19.23,44.03,716.3,2.603,-3.15,0,0
49,2004-03-05 12:00:00,19.28,44.74,773,2.602,-3.1,0,0
49,2004-03-05 13:00:00,20.25,43.28,991.8,2.609,-3.06,0,0
49,2004-03-05 14:00:00,22.23,40.21,1554.2,2.627,-1.34,0,0
49,2004-03-05 15:00:00,23.25,38.57,1594.4,2.637,-0.03,0,0
49,2004-03-05 16:00:00,23.64,38.39,1582.4,2.641,0.74,0,0
49,2004-03-05 17:00:00,22.88,39.99,685.2,2.634,0.8,0,0
49,2004-03-05 18:00:00,22.48,39.92,54.4,2.631,0.25,0,0
49,2004-03-05 19:00:00,21.79,40.85,50.6,2.625,-0.03,0,0
49,2004-03-05 20:00:00,21.2,41.55,49.4,2.618,-0.12,0,0
49,2004-03-05 21:00:00,20.55,42.17,48.8,2.611,-0.35,0,0
49,2004-03-05 22:00:00,20.15,42.39,48.8,2.606,-0.36,0,0
49,2004-03-05 23:00:00,19.89,42.58,48.8,2.604,-0.35,0,0
49,2004-03-06 00:00:00,19.33,43.35,5.9,2.598,-0.47,0,0
49,2004-03-06 01:00:00,18.83,44.05,0.5,2.592,-0.51,0,0
49,2004-03-06 02:00:00,18.54,44.49,0.5,2.588,-0.54,0,0
49,2004-03-06 03:00:00,18.25,44.81,0.5,2.583,-0.8,0,0
49,2004-03-06 04:00:00,18.07,45,0.5,2.581,-0.8,0,0
49,2004-03-06 05:00:00,17.83,45.34,0.5,2.579,-0.83,0,0
49,2004-03-06 06:00:00,17.61,45.69,21.9,2.574,-0.78,0,0
49,2004-03-06 07:00:00,17.55,45.69,208.7,2.57,-1.35,0,0
49,2004-03-06 08:00:00,18.53,44.77,463.2,2.579,-2.38,0,0
49,2004-03-06 09:00:00,19.85,42.93,611.5,2.593,-3.05,0,0
49,2004-03-06 10:00:00,21.52,40.43,757.2,2.607,-3.12,0,0
49,2004-03-06 11:00:00,22.73,38.83,747,2.62,-2.44,0,0
49,2004-03-06 12:00:00,23.61,37.56,753.3,2.629,-2.26,0,0
49,2004-03-06 13:00:00,24.77,36.07,979.8,2.641,-1.47,0,0
49,2004-03-06 14:00:00,26.5,33.4,1597.3,2.655,0.03,0,0
49,2004-03-06 15:00:00,28.35,30.56,1485.5,2.678,1.37,0,0
49,2004-03-06 16:00:00,28.09,31.11,694.8,2.677,2.23,0,0
49,2004-03-06 17:00:00,27.22,32.68,406.9,2.671,2.35,0,0
49,2004-03-06 18:00:00,24.43,37.4,92.2,2.645,0.77,0,0
49,2004-03-06 19:00:00,23.16,40.09,136.2,2.632,0.22,0,0
49,2004-03-06 20:00:00,22.49,41.42,136.2,2.624,0.02,0,0
49,2004-03-06 21:00:00,21.99,42.03,136.2,2.619,-0.02,0,0
49,2004-03-06 22:00:00,21.45,42.58,136.2,2.611,-0.15,0,0
49,2004-03-06 23:00:00,20.82,43.54,136.2,2.604,-0.38,0,0
49,2004-03-07 00:00:00,20.47,43.84,136.2,2.601,-0.33,0,0
49,2004-03-07 01:00:00,20.24,43.68,136.2,2.597,-0.12,0,0
49,2004-03-07 02:00:00,19.99,43.49,136.2,2.593,0.02,0,0
49,2004-03-07 03:00:00,19.76,43.46,136.2,2.59,0.02,0,0
49,2004-03-07 04:00:00,19.53,43.49,136.2,2.584,0.02,0,0
49,2004-03-07 05:00:00,19.31,43.51,136.2,2.583,0,0,0
49,2004-03-07 06:00:00,19.07,43.62,143.9,2.581,-0.05,0,0
49,2004-03-07 07:00:00,19.04,43.9,253.3,2.579,-0.73,0,0
49,2004-03-07 08:00:00,19.67,43.52,354.8,2.583,-2.23,0,0
49,2004-03-07 09:00:00,20.88,42.59,467.3,2.594,-3.18,0,0
49,2004-03-07 10:00:00,22.33,41.21,527.2,2.607,-2.86,0,0
49,2004-03-07 11:00:00,23.6,40.04,538.5,2.621,-2.43,0,0
49,2004-03-07 12:00:00,24.48,38.32,552.4,2.629,-2.33,0,0
49,2004-03-07 13:00:00,26.39,32.28,643.9,2.647,-1.23,0,0
49,2004-03-07 14:00:00,28.88,29.15,787.3,2.673,0.33,0,0
49,2004-03-07 15:00:00,30.37,27.91,908.5,2.691,1.3,0,0
49,2004-03-07 16:00:00,31.18,27,914.5,2.701,3.15,0,0
49,2004-03-07 17:00:00,29.88,29.24,566,2.69,3.2,0,0
49,2004-03-07 18:00:00,26.73,34.34,142.2,2.658,1.21,0,0
49,2004-03-07 19:00:00,25.32,36.23,136.2,2.646,0.88,0,0
49,2004-03-07 20:00:00,24.5,37.61,136.2,2.638,0.59,0,0
49,2004-03-07 21:00:00,23.88,38.61,136.2,2.628,0.46,0,0
49,2004-03-07 22:00:00,23.5,38.98,136.2,2.625,0.33,0,0
49,2004-03-07 23:00:00,23.14,39.23,136.2,2.618,0.24,0,0
49,2004-03-08 00:00:00,22.78,39.48,136.2,2.613,0.22,0,0
49,2004-03-08 01:00:00,22.44,39.56,136.2,2.608,0.28,0,0
49,2004-03-08 02:00:00,22.04,40.04,136.2,2.604,0.17,0,0
49,2004-03-08 03:00:00,21.74,40.42,136.2,2.6,0.09,0,0
49,2004-03-08 04:00:00,21.44,40.67,136.2,2.596,0.1,0,0
49,2004-03-08 05:00:00,21.16,41.09,136.2,2.593,0.07,0,0
49,2004-03-08 06:00:00,21.03,41.52,149.3,2.591,0.05,0,0
49,2004-03-08 07:00:00,21.4,42.59,540.1,2.593,-2.34,0,0
49,2004-03-08 08:00:00,20.03,47.19,1017.3,2.579,-3.39,0,0
49,2004-03-08 09:00:00,20.51,47.81,1184.6,2.582,-3.71,0,0
49,2004-03-08 10:00:00,18.28,56.19,1237.1,2.559,-5.03,0,0
49,2004-03-08 11:00:00,18.93,55.11,1216.5,2.561,-4.31,0,0
49,2004-03-08 12:00:00,19.07,54.17,1149.6,2.561,-4.38,0,0
49,2004-03-08 13:00:00,19.4,53.19,1463.2,2.564,-4.08,0,0
49,2004-03-08 14:00:00,21.83,44.24,1847.4,2.587,-1.19,0,0
49,2004-03-08 15:00:00,23.41,39.43,1847.4,2.602,0.07,0,0
49,2004-03-08 16:00:00,23.89,37.58,1847.4,2.605,1.02,0,0
49,2004-03-08 17:00:00,22.89,38.97,1124.2,2.597,0.72,0,0
49,2004-03-08 18:00:00,24.98,33.65,162.9,2.622,0.72,0,0
49,2004-03-08 19:00:00,25.06,32.21,143.5,2.621,0.25,0,0
49,2004-03-08 20:00:00,24.61,33.68,143.5,2.616,0.01,0,0
49,2004-03-08 21:00:00,24.24,33.81,143.5,2.613,0.06,0,0
49,2004-03-08 22:00:00,23.9,34,143.5,2.608,0.08,0,0
49,2004-03-08 23:00:00,23.6,33.87,143.5,2.605,0.12,0,0
49,2004-03-09 00:00:00,23.33,33.99,143.5,2.604,0.16,0,0
49,2004-03-09 01:00:00,23.08,34.28,139.4,2.602,0.3,0,32
49,2004-03-09 02:00:00,,,,,,0,70
49,2004-03-09 03:00:00,,,,,,0,79
49,2004-03-09 04:00:00,,,,,,0,65
49,2004-03-09 05:00:00,,,,,,0,54
49,2004-03-09 06:00:00,21.17,36.9,30.1,2.58,-0.06,0,3
49,2004-03-09 07:00:00,20.11,40.47,328.2,2.566,-2.02,0,0
49,2004-03-09 08:00:00,18.69,44.75,570,2.551,-4.16,0,0
49,2004-03-09 09:00:00,18.24,48.07,748.2,2.544,-4.01,0,0
